Name,Location,Locality,City,Cuisine,Rating,Votes,Cost
Jaffa's Biryani,"Venkataswamy Building,Marathahalli, East Bangalore", East Bangalore,Bangalore,North Indian,3.3,7,500
Jaffa's Biryani,"Venkataswamy Building,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,3.3,7,500
Jaffa's Biryani,"Venkataswamy Building,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Biryani,3.3,7,500
Bangalore Bites,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,Italian,1.0,1,300
Bangalore Bites,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Chinese,1.0,1,300
MASALA MANDI,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,North Indian,4.0,153,1500
MASALA MANDI,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Mughlai,4.0,153,1500
Pavratha,"Bellandur, South Bangalore", South Bangalore,Bangalore,North Indian,4.1,5,400
Kababji Cafe,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,Fast Food,3.0,2,500
Over The Stone,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,Desserts,5.0,3,300
Over The Stone,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Ice Cream,5.0,3,300
Dilli Da Dhaba,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,North Indian,4.0,4,500
Dilli Da Dhaba,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Chinese,4.0,4,500
Kabab Mandra,"Mahadevapura, East Bangalore", East Bangalore,Bangalore,North Indian,2.7,3,400
Paakashala,"Vidyaranyapura, North Bangalore", North Bangalore,Bangalore,North Indian,3.6,24,600
Paakashala,"Vidyaranyapura, North Bangalore", North Bangalore,Bangalore,  Chinese,3.6,24,600
Elixir Kitchen & Bar,"KR Inn,KR Puram, East Bangalore", East Bangalore,Bangalore,North Indian,4.6,5,600
Elixir Kitchen & Bar,"KR Inn,KR Puram, East Bangalore", East Bangalore,Bangalore,  Chinese,4.6,5,600
Naga's,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,North Indian,2.5,2,500
Naga's,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Andhra,2.5,2,500
Naga's,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Biryani,2.5,2,500
Beijing Bites,"Vidyaranyapura, North Bangalore", North Bangalore,Bangalore,Chinese,4.1,31,700
Beijing Bites,"Vidyaranyapura, North Bangalore", North Bangalore,Bangalore,  Thai,4.1,31,700
Beijing Bites,"Vidyaranyapura, North Bangalore", North Bangalore,Bangalore,  Seafood,4.1,31,700
Cake Dilim,"Kasavanahalli, South Bangalore", South Bangalore,Bangalore,Bakery and Confectionary,2.9,4,400
Cake Dilim,"Kasavanahalli, South Bangalore", South Bangalore,Bangalore,  Desserts,2.9,4,400
Sanjha Chulha,"Purva Riviera Shopping Complex,Marathahalli, East Bangalore", East Bangalore,Bangalore,North Indian,4.4,18,800
Sanjha Chulha,"Purva Riviera Shopping Complex,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,4.4,18,800
Kava Kitchen & Bar,"Fairfield By Marriott Bengaluru Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,North Indian,3.9,521,1200
Kava Kitchen & Bar,"Fairfield By Marriott Bengaluru Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,  Continental,3.9,521,1200
Kava Kitchen & Bar,"Fairfield By Marriott Bengaluru Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,  South Indian,3.9,521,1200
Royal Calcutta,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Bengali,4.8,4,400
Royal Calcutta,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,4.8,4,400
Royal Calcutta,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,4.8,4,400
Cake Dilim,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Bakery and Confectionary,2.7,4,400
Cake Dilim,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Desserts,2.7,4,400
AJ-125,"Marathahalli, East Bangalore", East Bangalore,Bangalore,North Indian,4.5,28,800
AJ-125,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,4.5,28,800
Kanti Sweets,"VV Arcade,Kundalahalli, East Bangalore", East Bangalore,Bangalore,Mithai,4.5,2,500
Kanti Sweets,"VV Arcade,Kundalahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.5,2,500
Kanti Sweets,"Electronic City, South Bangalore", South Bangalore,Bangalore,Mithai,4.0,2,500
Kanti Sweets,"Electronic City, South Bangalore", South Bangalore,Bangalore,  Desserts,4.0,2,500
Imperial Restaurant,"Saroja Square,Marathahalli, East Bangalore", East Bangalore,Bangalore,Chinese,4.4,2,800
Imperial Restaurant,"Saroja Square,Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,4.4,2,800
Imperial Restaurant,"Saroja Square,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Shakes,4.4,2,800
Kanti Sweets,"Kengeri, West Bangalore", West Bangalore,Bangalore,Mithai,4.7,3,500
Kanti Sweets,"Kengeri, West Bangalore", West Bangalore,Bangalore,  Desserts,4.7,3,500
Kanti Sweets,"Electronic City, South Bangalore", South Bangalore,Bangalore,Mithai,5.0,4,500
Kanti Sweets,"Electronic City, South Bangalore", South Bangalore,Bangalore,  Desserts,5.0,4,500
BLR Brewing Co.,"Kanakapura Road, South Bangalore", South Bangalore,Bangalore,Multi-Cuisine,4.4,55,1400
Vasudev Adiga's,"Hari Sai Complex,Kengeri, West Bangalore", West Bangalore,Bangalore,South Indian,5.0,1,500
Vasudev Adiga's,"Hari Sai Complex,Kengeri, West Bangalore", West Bangalore,Bangalore,  North Indian,5.0,1,500
Vasudev Adiga's,"Hari Sai Complex,Kengeri, West Bangalore", West Bangalore,Bangalore,  Chinese,5.0,1,500
Pepperwood,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Fast Food,5.0,2,300
Sherlock's Pub,"Brookefields, East Bangalore", East Bangalore,Bangalore,North Indian,4.1,188,1300
Sherlock's Pub,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Chinese,4.1,188,1300
Cafe At The Atelier,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Continental,3.9,5,600
Cafe At The Atelier,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Italian,3.9,5,600
Cafe At The Atelier,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Finger Food,3.9,5,600
Thanco's Natural Ice Cream,"Yelahanka, North Bangalore", North Bangalore,Bangalore,Ice Cream,5.0,1,400
Thanco's Natural Ice Cream,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Desserts,5.0,1,400
Orbis Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,North Indian,4.0,160,800
Orbis Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Oriental ,4.0,160,800
Orbis Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Arabian,4.0,160,800
Orbis Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Drinks,4.0,160,800
9th Mile Dhaba,"Royal Orchid Resort And Convention Center,Yelahanka, North Bangalore", North Bangalore,Bangalore,North Indian,4.0,173,1200
9th Mile Dhaba,"Royal Orchid Resort And Convention Center,Yelahanka, North Bangalore", North Bangalore,Bangalore,  Mughlai,4.0,173,1200
Flavours,"Radha Hometel Hotel,Whitefield, East Bangalore", East Bangalore,Bangalore,Multi-Cuisine,4.1,6,1000
Flavours,"Radha Hometel Hotel,Whitefield, East Bangalore", East Bangalore,Bangalore,  North Indian,4.1,6,1000
Flavours,"Radha Hometel Hotel,Whitefield, East Bangalore", East Bangalore,Bangalore,  Chinese,4.1,6,1000
Flavours,"Radha Hometel Hotel,Whitefield, East Bangalore", East Bangalore,Bangalore,  Continental,4.1,6,1000
Flavours,"Radha Hometel Hotel,Whitefield, East Bangalore", East Bangalore,Bangalore,  South Indian,4.1,6,1000
Chowringhee,"Brookefields, East Bangalore", East Bangalore,Bangalore,North Indian,4.0,11,400
Chowringhee,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Chinese,4.0,11,400
Chowringhee,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Bengali,4.0,11,400
Taco Bell,"Brookefield Mall,Brookefields, East Bangalore", East Bangalore,Bangalore,Mexican,4.3,85,500
Taco Bell,"Brookefield Mall,Brookefields, East Bangalore", East Bangalore,Bangalore,  Tex Mex,4.3,85,500
Frozen Bottle,"Brookefield Mall,Brookefields, East Bangalore", East Bangalore,Bangalore,Shakes,5.0,1,400
Frozen Bottle,"Brookefield Mall,Brookefields, East Bangalore", East Bangalore,Bangalore,  Desserts,5.0,1,400
Frozen Bottle,"Brookefield Mall,Brookefields, East Bangalore", East Bangalore,Bangalore,  Ice Cream,5.0,1,400
Grill Biryanis,"Jalahalli, North Bangalore", North Bangalore,Bangalore,North Indian,1.0,1,600
Grill Biryanis,"Jalahalli, North Bangalore", North Bangalore,Bangalore,  Biryani,1.0,1,600
Onesta,"Brookefields, East Bangalore", East Bangalore,Bangalore,Italian,4.5,73,700
Onesta,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Pizza,4.5,73,700
Onesta,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Desserts,4.5,73,700
Onesta,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.5,73,700
Chill,"Radha Hometel Hotel,Whitefield, East Bangalore", East Bangalore,Bangalore,North Indian,3.5,2,1200
Beijing Bites,"Brookefields, East Bangalore", East Bangalore,Bangalore,Chinese,4.4,47,700
Beijing Bites,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Thai,4.4,47,700
Beijing Bites,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Seafood,4.4,47,700
Empire Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,North Indian,4.3,29,700
Empire Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Kerala,4.3,29,700
Empire Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  South Indian,4.3,29,700
Empire Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Seafood,4.3,29,700
Empire Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Biryani,4.3,29,700
Pacheeze Cafe,"KR Puram, East Bangalore", East Bangalore,Bangalore,Fast Food,3.5,2,500
Pacheeze Cafe,"KR Puram, East Bangalore", East Bangalore,Bangalore,  Italian,3.5,2,500
Pacheeze Cafe,"KR Puram, East Bangalore", East Bangalore,Bangalore,  Pizza,3.5,2,500
Pacheeze Cafe,"KR Puram, East Bangalore", East Bangalore,Bangalore,  Burger,3.5,2,500
Cultch Resto Cafe,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Chinese,5.0,1,600
Cultch Resto Cafe,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Continental,5.0,1,600
Cultch Resto Cafe,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Drinks,5.0,1,600
The Groot,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,Continental,4.0,153,1200
The Groot,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  North Indian,4.0,153,1200
The Groot,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  Italian,4.0,153,1200
The Groot,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  Mexican,4.0,153,1200
East Delicious,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Chinese,4.0,1,500
East Delicious,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Thai,4.0,1,500
Chef Baker's,"Brookefields, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,3.7,24,600
Chef Baker's,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Desserts,3.7,24,600
Chef Baker's,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Fast Food,3.7,24,600
Imperio Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,South Indian,3.9,15,700
Imperio Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Biryani,3.9,15,700
Imperio Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  North Indian,3.9,15,700
Imperio Restaurant,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Seafood,3.9,15,700
Barbeque Nation,"Yelahanka, North Bangalore", North Bangalore,Bangalore,Barbecue,4.5,257,1800
Barbeque Nation,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  North Indian,4.5,257,1800
Barbeque Nation,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Drinks,4.5,257,1800
Waffle Stories,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,Desserts,4.6,7,400
Waffle Stories,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,  Ice Cream,4.6,7,400
Waffle Stories,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,  Waffle,4.6,7,400
Waffle Stories,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.6,7,400
Waffle Stories,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,  Drinks,4.6,7,400
Kanti Sweets,"SMK Complex,Yelahanka, North Bangalore", North Bangalore,Bangalore,Mithai,4.0,2,500
Kanti Sweets,"SMK Complex,Yelahanka, North Bangalore", North Bangalore,Bangalore,  Desserts,4.0,2,500
Maria Taste Circle,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Kerala,1.0,1,600
Maria Taste Circle,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,1.0,1,600
Maria Taste Circle,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,1.0,1,600
Maria Taste Circle,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Seafood,1.0,1,600
Chaat Street,"Whitefield, East Bangalore", East Bangalore,Bangalore,Street Food,4.1,5,200
Chaat Street,"Whitefield, East Bangalore", East Bangalore,Bangalore,  Chaat,4.1,5,200
You Mee,"Whitefield, East Bangalore", East Bangalore,Bangalore,Chinese,4.5,207,1800
You Mee,"Whitefield, East Bangalore", East Bangalore,Bangalore,  Thai,4.5,207,1800
Copper Chimney,"Yelahanka, North Bangalore", North Bangalore,Bangalore,North Indian,4.2,111,1500
Copper Chimney,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Biryani,4.2,111,1500
Onesta,"Yelahanka, North Bangalore", North Bangalore,Bangalore,Italian,3.9,32,700
Onesta,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Fast Food,3.9,32,700
Onesta,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Pizza,3.9,32,700
Pasta Street,"Whitefield, East Bangalore", East Bangalore,Bangalore,Italian,4.5,260,1500
Pasta Street,"Whitefield, East Bangalore", East Bangalore,Bangalore,  European,4.5,260,1500
Pasta Street,"Whitefield, East Bangalore", East Bangalore,Bangalore,  Pizza,4.5,260,1500
Kanti Sweets,"Jalahalli, North Bangalore", North Bangalore,Bangalore,Mithai,4.0,1,500
Salt,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,North Indian,4.3,202,1500
Salt,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  Finger Food,4.3,202,1500
Kanti Sweets,"Yelahanka, North Bangalore", North Bangalore,Bangalore,Mithai,5.0,1,500
Kanti Sweets,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Desserts,5.0,1,500
Hotel Godavari,"Brookefields, East Bangalore", East Bangalore,Bangalore,North Indian,3.2,4,500
Hotel Godavari,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Chinese,3.2,4,500
Punjab Grill,"Whitefield, East Bangalore", East Bangalore,Bangalore,North Indian,4.2,231,2000
TOSCANO,"Miraya Rose,Whitefield, East Bangalore", East Bangalore,Bangalore,Italian,4.5,117,1500
TOSCANO,"Miraya Rose,Whitefield, East Bangalore", East Bangalore,Bangalore,  Mediterranean,4.5,117,1500
TOSCANO,"Miraya Rose,Whitefield, East Bangalore", East Bangalore,Bangalore,  Desserts,4.5,117,1500
TOSCANO,"Miraya Rose,Whitefield, East Bangalore", East Bangalore,Bangalore,  Pizza,4.5,117,1500
Mainland China,"Whitefield, East Bangalore", East Bangalore,Bangalore,Chinese,4.4,438,1600
Mainland China,"Whitefield, East Bangalore", East Bangalore,Bangalore,  Seafood,4.4,438,1600
Mainland China,"Whitefield, East Bangalore", East Bangalore,Bangalore,  Asian,4.4,438,1600
Smoke House Deli,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,European,4.5,108,1500
Smoke House Deli,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  American,4.5,108,1500
Smoke House Deli,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  Italian,4.5,108,1500
Smoke House Deli,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  Continental,4.5,108,1500
Smoke House Deli,"Forum Shantiniketan Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,  Tea,4.5,108,1500
Cake Dilim,"Bellandur, South Bangalore", South Bangalore,Bangalore,Bakery and Confectionary,1.0,1,400
Cake Dilim,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Desserts,1.0,1,400
Barbeque Nation,"Electronic City, South Bangalore", South Bangalore,Bangalore,Barbecue,4.5,364,1800
Barbeque Nation,"Electronic City, South Bangalore", South Bangalore,Bangalore,  North Indian,4.5,364,1800
Barbeque Nation,"Electronic City, South Bangalore", South Bangalore,Bangalore,  Drinks,4.5,364,1800
Salt Mango Tree,"Santosh Tower,Whitefield, East Bangalore", East Bangalore,Bangalore,Kerala,4.3,46,800
Chef Baker's,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,4.5,2,600
Chef Baker's,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.5,2,600
Chef Baker's,"Kundalahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.5,2,600
Beijing Bites,"Yelahanka, North Bangalore", North Bangalore,Bangalore,Chinese,4.2,53,700
Beijing Bites,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Thai,4.2,53,700
Beijing Bites,"Yelahanka, North Bangalore", North Bangalore,Bangalore,  Seafood,4.2,53,700
What the Ale?!,"Electronic City, South Bangalore", South Bangalore,Bangalore,North Indian,4.3,208,1800
What the Ale?!,"Electronic City, South Bangalore", South Bangalore,Bangalore,  Chinese,4.3,208,1800
What the Ale?!,"Electronic City, South Bangalore", South Bangalore,Bangalore,  Continental,4.3,208,1800
Feast,"Sheraton Grand Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,Multi-Cuisine,4.6,463,2000
Feast,"Sheraton Grand Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,  North Indian,4.6,463,2000
Feast,"Sheraton Grand Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,  Continental,4.6,463,2000
Feast,"Sheraton Grand Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,  European,4.6,463,2000
Feast,"Sheraton Grand Whitefield,Whitefield, East Bangalore", East Bangalore,Bangalore,  Asian,4.6,463,2000
Via Milano,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Multi-Cuisine,4.4,147,1100
Via Milano,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Italian,4.4,147,1100
Via Milano,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Continental,4.4,147,1100
Via Milano,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Mediterranean,4.4,147,1100
Beijing Bites,"Whitefield, East Bangalore", East Bangalore,Bangalore,Chinese,4.1,112,700
Beijing Bites,"Whitefield, East Bangalore", East Bangalore,Bangalore,  Thai,4.1,112,700
Beijing Bites,"Whitefield, East Bangalore", East Bangalore,Bangalore,  Seafood,4.1,112,700
Cake Dilim,"Brookefields, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,2.0,2,400
Cake Dilim,"Brookefields, East Bangalore", East Bangalore,Bangalore,  Desserts,2.0,2,400
Dil Se Dilli,"Whitefield, East Bangalore", East Bangalore,Bangalore,North Indian,3.0,2,500
California Burrito,"Inorbit Mall,Whitefield, East Bangalore", East Bangalore,Bangalore,Mexican,4.4,80,500
